,year,vvp
6493,2018-10-12,1653.0
6494,2018-10-13,1653.0
6495,2018-10-14,1653.0
6496,2018-10-15,1653.0
6497,2018-10-16,1653.0
6498,2018-10-17,1653.0
6499,2018-10-18,1653.0
6500,2018-10-19,1653.0
6501,2018-10-20,1653.0
6502,2018-10-21,1653.0
6503,2018-10-22,1653.0
6504,2018-10-23,1653.0
6505,2018-10-24,1653.0
6506,2018-10-25,1653.0
6507,2018-10-26,1653.0
6508,2018-10-27,1653.0
6509,2018-10-28,1653.0
6510,2018-10-29,1653.0
6511,2018-10-30,1653.0
6512,2018-10-31,1653.0
6513,2018-11-01,1653.0
6514,2018-11-02,1653.0
6515,2018-11-03,1653.0
6516,2018-11-04,1653.0
6517,2018-11-05,1653.0
6518,2018-11-06,1653.0
6519,2018-11-07,1653.0
6520,2018-11-08,1653.0
6521,2018-11-09,1653.0
6522,2018-11-10,1653.0
6523,2018-11-11,1653.0
6524,2018-11-12,1653.0
6525,2018-11-13,1653.0
6526,2018-11-14,1653.0
6527,2018-11-15,1653.0
6528,2018-11-16,1653.0
6529,2018-11-17,1653.0
6530,2018-11-18,1653.0
6531,2018-11-19,1653.0
6532,2018-11-20,1653.0
6533,2018-11-21,1653.0
6534,2018-11-22,1653.0
6535,2018-11-23,1653.0
6536,2018-11-24,1653.0
6537,2018-11-25,1653.0
6538,2018-11-26,1653.0
6539,2018-11-27,1653.0
6540,2018-11-28,1653.0
6541,2018-11-29,1653.0
6542,2018-11-30,1653.0
6543,2018-12-01,1653.0
6544,2018-12-02,1653.0
6545,2018-12-03,1653.0
6546,2018-12-04,1653.0
6547,2018-12-05,1653.0
6548,2018-12-06,1653.0
6549,2018-12-07,1653.0
6550,2018-12-08,1653.0
6551,2018-12-09,1653.0
6552,2018-12-10,1653.0
6553,2018-12-11,1653.0
6554,2018-12-12,1653.0
6555,2018-12-13,1653.0
6556,2018-12-14,1653.0
6557,2018-12-15,1653.0
6558,2018-12-16,1653.0
6559,2018-12-17,1653.0
6560,2018-12-18,1653.0
6561,2018-12-19,1653.0
6562,2018-12-20,1653.0
6563,2018-12-21,1653.0
6564,2018-12-22,1653.0
6565,2018-12-23,1653.0
6566,2018-12-24,1653.0
6567,2018-12-25,1653.0
6568,2018-12-26,1653.0
6569,2018-12-27,1653.0
6570,2018-12-28,1653.0
6571,2018-12-29,1653.0
6572,2018-12-30,1653.0
6573,2018-12-31,1653.0
6574,2019-01-01,1695.7
6575,2019-01-02,1695.7
6576,2019-01-03,1695.7
6577,2019-01-04,1695.7
6578,2019-01-05,1695.7
6579,2019-01-06,1695.7
6580,2019-01-07,1695.7
6581,2019-01-08,1695.7
6582,2019-01-09,1695.7
6583,2019-01-10,1695.7
6584,2019-01-11,1695.7
6585,2019-01-12,1695.7
6586,2019-01-13,1695.7
6587,2019-01-14,1695.7
6588,2019-01-15,1695.7
6589,2019-01-16,1695.7
6590,2019-01-17,1695.7
6591,2019-01-18,1695.7
6592,2019-01-19,1695.7
6593,2019-01-20,1695.7
6594,2019-01-21,1695.7
6595,2019-01-22,1695.7
6596,2019-01-23,1695.7
6597,2019-01-24,1695.7
6598,2019-01-25,1695.7
6599,2019-01-26,1695.7
6600,2019-01-27,1695.7
6601,2019-01-28,1695.7
6602,2019-01-29,1695.7
6603,2019-01-30,1695.7
6604,2019-01-31,1695.7
6605,2019-02-01,1695.7
6606,2019-02-02,1695.7
6607,2019-02-03,1695.7
6608,2019-02-04,1695.7
6609,2019-02-05,1695.7
6610,2019-02-06,1695.7
6611,2019-02-07,1695.7
6612,2019-02-08,1695.7
6613,2019-02-09,1695.7
6614,2019-02-10,1695.7
6615,2019-02-11,1695.7
6616,2019-02-12,1695.7
6617,2019-02-13,1695.7
6618,2019-02-14,1695.7
6619,2019-02-15,1695.7
6620,2019-02-16,1695.7
6621,2019-02-17,1695.7
6622,2019-02-18,1695.7
6623,2019-02-19,1695.7
6624,2019-02-20,1695.7
6625,2019-02-21,1695.7
6626,2019-02-22,1695.7
6627,2019-02-23,1695.7
6628,2019-02-24,1695.7
6629,2019-02-25,1695.7
6630,2019-02-26,1695.7
6631,2019-02-27,1695.7
6632,2019-02-28,1695.7
6633,2019-03-01,1695.7
6634,2019-03-02,1695.7
6635,2019-03-03,1695.7
6636,2019-03-04,1695.7
6637,2019-03-05,1695.7
6638,2019-03-06,1695.7
6639,2019-03-07,1695.7
6640,2019-03-08,1695.7
6641,2019-03-09,1695.7
6642,2019-03-10,1695.7
6643,2019-03-11,1695.7
6644,2019-03-12,1695.7
6645,2019-03-13,1695.7
6646,2019-03-14,1695.7
6647,2019-03-15,1695.7
6648,2019-03-16,1695.7
6649,2019-03-17,1695.7
6650,2019-03-18,1695.7
6651,2019-03-19,1695.7
6652,2019-03-20,1695.7
6653,2019-03-21,1695.7
6654,2019-03-22,1695.7
6655,2019-03-23,1695.7
6656,2019-03-24,1695.7
6657,2019-03-25,1695.7
6658,2019-03-26,1695.7
6659,2019-03-27,1695.7
6660,2019-03-28,1695.7
6661,2019-03-29,1695.7
6662,2019-03-30,1695.7
6663,2019-03-31,1695.7
6664,2019-04-01,1695.7
6665,2019-04-02,1695.7
6666,2019-04-03,1695.7
6667,2019-04-04,1695.7
6668,2019-04-05,1695.7
6669,2019-04-06,1695.7
6670,2019-04-07,1695.7
6671,2019-04-08,1695.7
6672,2019-04-09,1695.7
6673,2019-04-10,1695.7
6674,2019-04-11,1695.7
6675,2019-04-12,1695.7
6676,2019-04-13,1695.7
6677,2019-04-14,1695.7
6678,2019-04-15,1695.7
6679,2019-04-16,1695.7
6680,2019-04-17,1695.7
6681,2019-04-18,1695.7
6682,2019-04-19,1695.7
6683,2019-04-20,1695.7
6684,2019-04-21,1695.7
6685,2019-04-22,1695.7
6686,2019-04-23,1695.7
6687,2019-04-24,1695.7
6688,2019-04-25,1695.7
6689,2019-04-26,1695.7
6690,2019-04-27,1695.7
6691,2019-04-28,1695.7
6692,2019-04-29,1695.7
6693,2019-04-30,1695.7
6694,2019-05-01,1695.7
6695,2019-05-02,1695.7
6696,2019-05-03,1695.7
6697,2019-05-04,1695.7
6698,2019-05-05,1695.7
6699,2019-05-06,1695.7
6700,2019-05-07,1695.7
6701,2019-05-08,1695.7
6702,2019-05-09,1695.7
6703,2019-05-10,1695.7
6704,2019-05-11,1695.7
6705,2019-05-12,1695.7
6706,2019-05-13,1695.7
6707,2019-05-14,1695.7
6708,2019-05-15,1695.7
6709,2019-05-16,1695.7
6710,2019-05-17,1695.7
6711,2019-05-18,1695.7
6712,2019-05-19,1695.7
6713,2019-05-20,1695.7
6714,2019-05-21,1695.7
6715,2019-05-22,1695.7
6716,2019-05-23,1695.7
6717,2019-05-24,1695.7
6718,2019-05-25,1695.7
6719,2019-05-26,1695.7
6720,2019-05-27,1695.7
6721,2019-05-28,1695.7
6722,2019-05-29,1695.7
6723,2019-05-30,1695.7
6724,2019-05-31,1695.7
6725,2019-06-01,1695.7
6726,2019-06-02,1695.7
6727,2019-06-03,1695.7
6728,2019-06-04,1695.7
6729,2019-06-05,1695.7
6730,2019-06-06,1695.7
6731,2019-06-07,1695.7
6732,2019-06-08,1695.7
6733,2019-06-09,1695.7
6734,2019-06-10,1695.7
6735,2019-06-11,1695.7
6736,2019-06-12,1695.7
6737,2019-06-13,1695.7
6738,2019-06-14,1695.7
6739,2019-06-15,1695.7
6740,2019-06-16,1695.7
6741,2019-06-17,1695.7
6742,2019-06-18,1695.7
6743,2019-06-19,1695.7
6744,2019-06-20,1695.7
6745,2019-06-21,1695.7
6746,2019-06-22,1695.7
6747,2019-06-23,1695.7
6748,2019-06-24,1695.7
6749,2019-06-25,1695.7
6750,2019-06-26,1695.7
6751,2019-06-27,1695.7
6752,2019-06-28,1695.7
6753,2019-06-29,1695.7
6754,2019-06-30,1695.7
6755,2019-07-01,1695.7
6756,2019-07-02,1695.7
6757,2019-07-03,1695.7
6758,2019-07-04,1695.7
6759,2019-07-05,1695.7
6760,2019-07-06,1695.7
6761,2019-07-07,1695.7
6762,2019-07-08,1695.7
6763,2019-07-09,1695.7
6764,2019-07-10,1695.7
6765,2019-07-11,1695.7
6766,2019-07-12,1695.7
6767,2019-07-13,1695.7
6768,2019-07-14,1695.7
6769,2019-07-15,1695.7
6770,2019-07-16,1695.7
6771,2019-07-17,1695.7
6772,2019-07-18,1695.7
6773,2019-07-19,1695.7
6774,2019-07-20,1695.7
6775,2019-07-21,1695.7
6776,2019-07-22,1695.7
6777,2019-07-23,1695.7
6778,2019-07-24,1695.7
6779,2019-07-25,1695.7
6780,2019-07-26,1695.7
6781,2019-07-27,1695.7
6782,2019-07-28,1695.7
6783,2019-07-29,1695.7
6784,2019-07-30,1695.7
6785,2019-07-31,1695.7
6786,2019-08-01,1695.7
6787,2019-08-02,1695.7
6788,2019-08-03,1695.7
6789,2019-08-04,1695.7
6790,2019-08-05,1695.7
6791,2019-08-06,1695.7
6792,2019-08-07,1695.7
6793,2019-08-08,1695.7
6794,2019-08-09,1695.7
6795,2019-08-10,1695.7
6796,2019-08-11,1695.7
6797,2019-08-12,1695.7
6798,2019-08-13,1695.7
6799,2019-08-14,1695.7
6800,2019-08-15,1695.7
6801,2019-08-16,1695.7
6802,2019-08-17,1695.7
6803,2019-08-18,1695.7
6804,2019-08-19,1695.7
6805,2019-08-20,1695.7
6806,2019-08-21,1695.7
6807,2019-08-22,1695.7
6808,2019-08-23,1695.7
6809,2019-08-24,1695.7
6810,2019-08-25,1695.7
6811,2019-08-26,1695.7
6812,2019-08-27,1695.7
6813,2019-08-28,1695.7
6814,2019-08-29,1695.7
6815,2019-08-30,1695.7
6816,2019-08-31,1695.7
6817,2019-09-01,1695.7
6818,2019-09-02,1695.7
6819,2019-09-03,1695.7
6820,2019-09-04,1695.7
6821,2019-09-05,1695.7
6822,2019-09-06,1695.7
6823,2019-09-07,1695.7
6824,2019-09-08,1695.7
6825,2019-09-09,1695.7
6826,2019-09-10,1695.7
6827,2019-09-11,1695.7
6828,2019-09-12,1695.7
6829,2019-09-13,1695.7
6830,2019-09-14,1695.7
6831,2019-09-15,1695.7
6832,2019-09-16,1695.7
6833,2019-09-17,1695.7
6834,2019-09-18,1695.7
6835,2019-09-19,1695.7
6836,2019-09-20,1695.7
6837,2019-09-21,1695.7
6838,2019-09-22,1695.7
6839,2019-09-23,1695.7
6840,2019-09-24,1695.7
6841,2019-09-25,1695.7
6842,2019-09-26,1695.7
6843,2019-09-27,1695.7
6844,2019-09-28,1695.7
6845,2019-09-29,1695.7
6846,2019-09-30,1695.7
6847,2019-10-01,1695.7
6848,2019-10-02,1695.7
6849,2019-10-03,1695.7
6850,2019-10-04,1695.7
6851,2019-10-05,1695.7
6852,2019-10-06,1695.7
6853,2019-10-07,1695.7
6854,2019-10-08,1695.7
6855,2019-10-09,1695.7
6856,2019-10-10,1695.7
6857,2019-10-11,1695.7
6858,2019-10-12,1695.7
6859,2019-10-13,1695.7
6860,2019-10-14,1695.7
6861,2019-10-15,1695.7
6862,2019-10-16,1695.7
6863,2019-10-17,1695.7
6864,2019-10-18,1695.7
6865,2019-10-19,1695.7
6866,2019-10-20,1695.7
6867,2019-10-21,1695.7
6868,2019-10-22,1695.7
6869,2019-10-23,1695.7
6870,2019-10-24,1695.7
6871,2019-10-25,1695.7
6872,2019-10-26,1695.7
6873,2019-10-27,1695.7
6874,2019-10-28,1695.7
6875,2019-10-29,1695.7
6876,2019-10-30,1695.7
6877,2019-10-31,1695.7
6878,2019-11-01,1695.7
6879,2019-11-02,1695.7
6880,2019-11-03,1695.7
6881,2019-11-04,1695.7
6882,2019-11-05,1695.7
6883,2019-11-06,1695.7
6884,2019-11-07,1695.7
6885,2019-11-08,1695.7
6886,2019-11-09,1695.7
6887,2019-11-10,1695.7
6888,2019-11-11,1695.7
6889,2019-11-12,1695.7
6890,2019-11-13,1695.7
6891,2019-11-14,1695.7
6892,2019-11-15,1695.7
6893,2019-11-16,1695.7
6894,2019-11-17,1695.7
6895,2019-11-18,1695.7
6896,2019-11-19,1695.7
6897,2019-11-20,1695.7
6898,2019-11-21,1695.7
6899,2019-11-22,1695.7
6900,2019-11-23,1695.7
6901,2019-11-24,1695.7
6902,2019-11-25,1695.7
6903,2019-11-26,1695.7
6904,2019-11-27,1695.7
6905,2019-11-28,1695.7
6906,2019-11-29,1695.7
6907,2019-11-30,1695.7
6908,2019-12-01,1695.7
6909,2019-12-02,1695.7
6910,2019-12-03,1695.7
6911,2019-12-04,1695.7
6912,2019-12-05,1695.7
6913,2019-12-06,1695.7
6914,2019-12-07,1695.7
6915,2019-12-08,1695.7
6916,2019-12-09,1695.7
6917,2019-12-10,1695.7
6918,2019-12-11,1695.7
6919,2019-12-12,1695.7
6920,2019-12-13,1695.7
6921,2019-12-14,1695.7
6922,2019-12-15,1695.7
6923,2019-12-16,1695.7
6924,2019-12-17,1695.7
6925,2019-12-18,1695.7
6926,2019-12-19,1695.7
6927,2019-12-20,1695.7
6928,2019-12-21,1695.7
6929,2019-12-22,1695.7
6930,2019-12-23,1695.7
6931,2019-12-24,1695.7
6932,2019-12-25,1695.7
6933,2019-12-26,1695.7
6934,2019-12-27,1695.7
6935,2019-12-28,1695.7
6936,2019-12-29,1695.7
6937,2019-12-30,1695.7
6938,2019-12-31,1695.7
6939,2020-01-01,1488.1
6940,2020-01-02,1488.1
6941,2020-01-03,1488.1
6942,2020-01-04,1488.1
6943,2020-01-05,1488.1
6944,2020-01-06,1488.1
6945,2020-01-07,1488.1
6946,2020-01-08,1488.1
6947,2020-01-09,1488.1
6948,2020-01-10,1488.1
6949,2020-01-11,1488.1
6950,2020-01-12,1488.1
6951,2020-01-13,1488.1
6952,2020-01-14,1488.1
6953,2020-01-15,1488.1
6954,2020-01-16,1488.1
6955,2020-01-17,1488.1
6956,2020-01-18,1488.1
6957,2020-01-19,1488.1
6958,2020-01-20,1488.1
6959,2020-01-21,1488.1
6960,2020-01-22,1488.1
6961,2020-01-23,1488.1
6962,2020-01-24,1488.1
6963,2020-01-25,1488.1
6964,2020-01-26,1488.1
6965,2020-01-27,1488.1
6966,2020-01-28,1488.1
6967,2020-01-29,1488.1
6968,2020-01-30,1488.1
6969,2020-01-31,1488.1
6970,2020-02-01,1488.1
6971,2020-02-02,1488.1
6972,2020-02-03,1488.1
6973,2020-02-04,1488.1
6974,2020-02-05,1488.1
6975,2020-02-06,1488.1
6976,2020-02-07,1488.1
6977,2020-02-08,1488.1
6978,2020-02-09,1488.1
6979,2020-02-10,1488.1
6980,2020-02-11,1488.1
6981,2020-02-12,1488.1
6982,2020-02-13,1488.1
6983,2020-02-14,1488.1
6984,2020-02-15,1488.1
6985,2020-02-16,1488.1
6986,2020-02-17,1488.1
6987,2020-02-18,1488.1
6988,2020-02-19,1488.1
6989,2020-02-20,1488.1
6990,2020-02-21,1488.1
6991,2020-02-22,1488.1
6992,2020-02-23,1488.1
6993,2020-02-24,1488.1
6994,2020-02-25,1488.1
6995,2020-02-26,1488.1
6996,2020-02-27,1488.1
6997,2020-02-28,1488.1
6998,2020-02-29,1488.1
6999,2020-03-01,1488.1
7000,2020-03-02,1488.1
7001,2020-03-03,1488.1
7002,2020-03-04,1488.1
7003,2020-03-05,1488.1
7004,2020-03-06,1488.1
7005,2020-03-07,1488.1
7006,2020-03-08,1488.1
7007,2020-03-09,1488.1
7008,2020-03-10,1488.1
7009,2020-03-11,1488.1
7010,2020-03-12,1488.1
7011,2020-03-13,1488.1
7012,2020-03-14,1488.1
7013,2020-03-15,1488.1
7014,2020-03-16,1488.1
7015,2020-03-17,1488.1
7016,2020-03-18,1488.1
7017,2020-03-19,1488.1
7018,2020-03-20,1488.1
7019,2020-03-21,1488.1
7020,2020-03-22,1488.1
7021,2020-03-23,1488.1
7022,2020-03-24,1488.1
7023,2020-03-25,1488.1
7024,2020-03-26,1488.1
7025,2020-03-27,1488.1
7026,2020-03-28,1488.1
7027,2020-03-29,1488.1
7028,2020-03-30,1488.1
7029,2020-03-31,1488.1
7030,2020-04-01,1488.1
7031,2020-04-02,1488.1
7032,2020-04-03,1488.1
7033,2020-04-04,1488.1
7034,2020-04-05,1488.1
7035,2020-04-06,1488.1
7036,2020-04-07,1488.1
7037,2020-04-08,1488.1
7038,2020-04-09,1488.1
7039,2020-04-10,1488.1
7040,2020-04-11,1488.1
7041,2020-04-12,1488.1
7042,2020-04-13,1488.1
7043,2020-04-14,1488.1
7044,2020-04-15,1488.1
7045,2020-04-16,1488.1
7046,2020-04-17,1488.1
7047,2020-04-18,1488.1
7048,2020-04-19,1488.1
7049,2020-04-20,1488.1
7050,2020-04-21,1488.1
7051,2020-04-22,1488.1
7052,2020-04-23,1488.1
7053,2020-04-24,1488.1
7054,2020-04-25,1488.1
7055,2020-04-26,1488.1
7056,2020-04-27,1488.1
7057,2020-04-28,1488.1
7058,2020-04-29,1488.1
7059,2020-04-30,1488.1
7060,2020-05-01,1488.1
7061,2020-05-02,1488.1
7062,2020-05-03,1488.1
7063,2020-05-04,1488.1
7064,2020-05-05,1488.1
7065,2020-05-06,1488.1
7066,2020-05-07,1488.1
7067,2020-05-08,1488.1
7068,2020-05-09,1488.1
7069,2020-05-10,1488.1
7070,2020-05-11,1488.1
7071,2020-05-12,1488.1
7072,2020-05-13,1488.1
7073,2020-05-14,1488.1
7074,2020-05-15,1488.1
7075,2020-05-16,1488.1
7076,2020-05-17,1488.1
7077,2020-05-18,1488.1
7078,2020-05-19,1488.1
7079,2020-05-20,1488.1
7080,2020-05-21,1488.1
7081,2020-05-22,1488.1
7082,2020-05-23,1488.1
7083,2020-05-24,1488.1
7084,2020-05-25,1488.1
7085,2020-05-26,1488.1
7086,2020-05-27,1488.1
7087,2020-05-28,1488.1
7088,2020-05-29,1488.1
7089,2020-05-30,1488.1
7090,2020-05-31,1488.1
7091,2020-06-01,1488.1
7092,2020-06-02,1488.1
7093,2020-06-03,1488.1
7094,2020-06-04,1488.1
7095,2020-06-05,1488.1
7096,2020-06-06,1488.1
7097,2020-06-07,1488.1
7098,2020-06-08,1488.1
7099,2020-06-09,1488.1
7100,2020-06-10,1488.1
7101,2020-06-11,1488.1
7102,2020-06-12,1488.1
7103,2020-06-13,1488.1
7104,2020-06-14,1488.1
7105,2020-06-15,1488.1
7106,2020-06-16,1488.1
7107,2020-06-17,1488.1
7108,2020-06-18,1488.1
7109,2020-06-19,1488.1
7110,2020-06-20,1488.1
7111,2020-06-21,1488.1
7112,2020-06-22,1488.1
7113,2020-06-23,1488.1
7114,2020-06-24,1488.1
7115,2020-06-25,1488.1
7116,2020-06-26,1488.1
7117,2020-06-27,1488.1
7118,2020-06-28,1488.1
7119,2020-06-29,1488.1
7120,2020-06-30,1488.1
7121,2020-07-01,1488.1
7122,2020-07-02,1488.1
7123,2020-07-03,1488.1
7124,2020-07-04,1488.1
7125,2020-07-05,1488.1
7126,2020-07-06,1488.1
7127,2020-07-07,1488.1
7128,2020-07-08,1488.1
7129,2020-07-09,1488.1
7130,2020-07-10,1488.1
7131,2020-07-11,1488.1
7132,2020-07-12,1488.1
7133,2020-07-13,1488.1
7134,2020-07-14,1488.1
7135,2020-07-15,1488.1
7136,2020-07-16,1488.1
7137,2020-07-17,1488.1
7138,2020-07-18,1488.1
7139,2020-07-19,1488.1
7140,2020-07-20,1488.1
7141,2020-07-21,1488.1
7142,2020-07-22,1488.1
7143,2020-07-23,1488.1
7144,2020-07-24,1488.1
7145,2020-07-25,1488.1
7146,2020-07-26,1488.1
7147,2020-07-27,1488.1
7148,2020-07-28,1488.1
7149,2020-07-29,1488.1
7150,2020-07-30,1488.1
7151,2020-07-31,1488.1
7152,2020-08-01,1488.1
7153,2020-08-02,1488.1
7154,2020-08-03,1488.1
7155,2020-08-04,1488.1
7156,2020-08-05,1488.1
7157,2020-08-06,1488.1
7158,2020-08-07,1488.1
7159,2020-08-08,1488.1
7160,2020-08-09,1488.1
7161,2020-08-10,1488.1
7162,2020-08-11,1488.1
7163,2020-08-12,1488.1
7164,2020-08-13,1488.1
7165,2020-08-14,1488.1
7166,2020-08-15,1488.1
7167,2020-08-16,1488.1
7168,2020-08-17,1488.1
7169,2020-08-18,1488.1
7170,2020-08-19,1488.1
7171,2020-08-20,1488.1
7172,2020-08-21,1488.1
7173,2020-08-22,1488.1
7174,2020-08-23,1488.1
7175,2020-08-24,1488.1
7176,2020-08-25,1488.1
7177,2020-08-26,1488.1
7178,2020-08-27,1488.1
7179,2020-08-28,1488.1
7180,2020-08-29,1488.1
7181,2020-08-30,1488.1
7182,2020-08-31,1488.1
7183,2020-09-01,1488.1
7184,2020-09-02,1488.1
7185,2020-09-03,1488.1
7186,2020-09-04,1488.1
7187,2020-09-05,1488.1
7188,2020-09-06,1488.1
7189,2020-09-07,1488.1
7190,2020-09-08,1488.1
7191,2020-09-09,1488.1
7192,2020-09-10,1488.1
7193,2020-09-11,1488.1
7194,2020-09-12,1488.1
7195,2020-09-13,1488.1
7196,2020-09-14,1488.1
7197,2020-09-15,1488.1
7198,2020-09-16,1488.1
7199,2020-09-17,1488.1
7200,2020-09-18,1488.1
7201,2020-09-19,1488.1
7202,2020-09-20,1488.1
7203,2020-09-21,1488.1
7204,2020-09-22,1488.1
7205,2020-09-23,1488.1
7206,2020-09-24,1488.1
7207,2020-09-25,1488.1
7208,2020-09-26,1488.1
7209,2020-09-27,1488.1
7210,2020-09-28,1488.1
7211,2020-09-29,1488.1
7212,2020-09-30,1488.1
7213,2020-10-01,1488.1
7214,2020-10-02,1488.1
7215,2020-10-03,1488.1
7216,2020-10-04,1488.1
7217,2020-10-05,1488.1
7218,2020-10-06,1488.1
7219,2020-10-07,1488.1
7220,2020-10-08,1488.1
7221,2020-10-09,1488.1
7222,2020-10-10,1488.1
7223,2020-10-11,1488.1
7224,2020-10-12,1488.1
7225,2020-10-13,1488.1
7226,2020-10-14,1488.1
7227,2020-10-15,1488.1
7228,2020-10-16,1488.1
7229,2020-10-17,1488.1
7230,2020-10-18,1488.1
7231,2020-10-19,1488.1
7232,2020-10-20,1488.1
7233,2020-10-21,1488.1
7234,2020-10-22,1488.1
7235,2020-10-23,1488.1
7236,2020-10-24,1488.1
7237,2020-10-25,1488.1
7238,2020-10-26,1488.1
7239,2020-10-27,1488.1
7240,2020-10-28,1488.1
7241,2020-10-29,1488.1
7242,2020-10-30,1488.1
7243,2020-10-31,1488.1
7244,2020-11-01,1488.1
7245,2020-11-02,1488.1
7246,2020-11-03,1488.1
7247,2020-11-04,1488.1
7248,2020-11-05,1488.1
7249,2020-11-06,1488.1
7250,2020-11-07,1488.1
7251,2020-11-08,1488.1
7252,2020-11-09,1488.1
7253,2020-11-10,1488.1
7254,2020-11-11,1488.1
7255,2020-11-12,1488.1
7256,2020-11-13,1488.1
7257,2020-11-14,1488.1
7258,2020-11-15,1488.1
7259,2020-11-16,1488.1
7260,2020-11-17,1488.1
7261,2020-11-18,1488.1
7262,2020-11-19,1488.1
7263,2020-11-20,1488.1
7264,2020-11-21,1488.1
7265,2020-11-22,1488.1
7266,2020-11-23,1488.1
7267,2020-11-24,1488.1
7268,2020-11-25,1488.1
7269,2020-11-26,1488.1
7270,2020-11-27,1488.1
7271,2020-11-28,1488.1
7272,2020-11-29,1488.1
7273,2020-11-30,1488.1
7274,2020-12-01,1488.1
7275,2020-12-02,1488.1
7276,2020-12-03,1488.1
7277,2020-12-04,1488.1
7278,2020-12-05,1488.1
7279,2020-12-06,1488.1
7280,2020-12-07,1488.1
7281,2020-12-08,1488.1
7282,2020-12-09,1488.1
7283,2020-12-10,1488.1
7284,2020-12-11,1488.1
7285,2020-12-12,1488.1
7286,2020-12-13,1488.1
7287,2020-12-14,1488.1
7288,2020-12-15,1488.1
7289,2020-12-16,1488.1
7290,2020-12-17,1488.1
7291,2020-12-18,1488.1
7292,2020-12-19,1488.1
7293,2020-12-20,1488.1
7294,2020-12-21,1488.1
7295,2020-12-22,1488.1
7296,2020-12-23,1488.1
7297,2020-12-24,1488.1
7298,2020-12-25,1488.1
7299,2020-12-26,1488.1
7300,2020-12-27,1488.1
7301,2020-12-28,1488.1
7302,2020-12-29,1488.1
7303,2020-12-30,1488.1
7304,2020-12-31,1488.1
7305,2021-01-01,1843.1
7306,2021-01-02,1843.1
7307,2021-01-03,1843.1
7308,2021-01-04,1843.1
7309,2021-01-05,1843.1
7310,2021-01-06,1843.1
7311,2021-01-07,1843.1
7312,2021-01-08,1843.1
7313,2021-01-09,1843.1
7314,2021-01-10,1843.1
7315,2021-01-11,1843.1
7316,2021-01-12,1843.1
7317,2021-01-13,1843.1
7318,2021-01-14,1843.1
7319,2021-01-15,1843.1
7320,2021-01-16,1843.1
7321,2021-01-17,1843.1
7322,2021-01-18,1843.1
7323,2021-01-19,1843.1
7324,2021-01-20,1843.1
7325,2021-01-21,1843.1
7326,2021-01-22,1843.1
7327,2021-01-23,1843.1
7328,2021-01-24,1843.1
7329,2021-01-25,1843.1
7330,2021-01-26,1843.1
7331,2021-01-27,1843.1
7332,2021-01-28,1843.1
7333,2021-01-29,1843.1
7334,2021-01-30,1843.1
7335,2021-01-31,1843.1
7336,2021-02-01,1843.1
7337,2021-02-02,1843.1
7338,2021-02-03,1843.1
7339,2021-02-04,1843.1
7340,2021-02-05,1843.1
7341,2021-02-06,1843.1
7342,2021-02-07,1843.1
7343,2021-02-08,1843.1
7344,2021-02-09,1843.1
7345,2021-02-10,1843.1
7346,2021-02-11,1843.1
7347,2021-02-12,1843.1
7348,2021-02-13,1843.1
7349,2021-02-14,1843.1
7350,2021-02-15,1843.1
7351,2021-02-16,1843.1
7352,2021-02-17,1843.1
7353,2021-02-18,1843.1
7354,2021-02-19,1843.1
7355,2021-02-20,1843.1
7356,2021-02-21,1843.1
7357,2021-02-22,1843.1
7358,2021-02-23,1843.1
7359,2021-02-24,1843.1
7360,2021-02-25,1843.1
7361,2021-02-26,1843.1
7362,2021-02-27,1843.1
7363,2021-02-28,1843.1
7364,2021-03-01,1843.1
7365,2021-03-02,1843.1
7366,2021-03-03,1843.1
7367,2021-03-04,1843.1
7368,2021-03-05,1843.1
7369,2021-03-06,1843.1
7370,2021-03-07,1843.1
7371,2021-03-08,1843.1
7372,2021-03-09,1843.1
7373,2021-03-10,1843.1
7374,2021-03-11,1843.1
7375,2021-03-12,1843.1
7376,2021-03-13,1843.1
7377,2021-03-14,1843.1
7378,2021-03-15,1843.1
7379,2021-03-16,1843.1
7380,2021-03-17,1843.1
7381,2021-03-18,1843.1
7382,2021-03-19,1843.1
7383,2021-03-20,1843.1
7384,2021-03-21,1843.1
7385,2021-03-22,1843.1
7386,2021-03-23,1843.1
7387,2021-03-24,1843.1
7388,2021-03-25,1843.1
7389,2021-03-26,1843.1
7390,2021-03-27,1843.1
7391,2021-03-28,1843.1
7392,2021-03-29,1843.1
7393,2021-03-30,1843.1
7394,2021-03-31,1843.1
7395,2021-04-01,1843.1
7396,2021-04-02,1843.1
7397,2021-04-03,1843.1
7398,2021-04-04,1843.1
7399,2021-04-05,1843.1
7400,2021-04-06,1843.1
7401,2021-04-07,1843.1
7402,2021-04-08,1843.1
7403,2021-04-09,1843.1
7404,2021-04-10,1843.1
7405,2021-04-11,1843.1
7406,2021-04-12,1843.1
7407,2021-04-13,1843.1
7408,2021-04-14,1843.1
7409,2021-04-15,1843.1
7410,2021-04-16,1843.1
7411,2021-04-17,1843.1
7412,2021-04-18,1843.1
7413,2021-04-19,1843.1
7414,2021-04-20,1843.1
7415,2021-04-21,1843.1
7416,2021-04-22,1843.1
7417,2021-04-23,1843.1
7418,2021-04-24,1843.1
7419,2021-04-25,1843.1
7420,2021-04-26,1843.1
7421,2021-04-27,1843.1
7422,2021-04-28,1843.1
7423,2021-04-29,1843.1
7424,2021-04-30,1843.1
